discover question id,question name,creator id,question starts at,question ends at,question description,question status,question published at,question resolved at,question correctness known at,use ordinal scoring,question created at,question tags,question challenges,discover answer id,answer name,answer initial probability,answer sort order,answer resolved at,answer resolved by user id,answer resolved probability,answer correctness known at,answer created at,clarification 1,clarification 2,clarification 3,IFP Generation Method,Country - Primary,Country - Secondary,Topic,Region,Non-state violence (Terrorism),Domain,Created By,Deaths,RCT,Controversial,Departure from Status Quo Resolution (Binary Only)
226,What will be the maximum sea ice extent on the Baffin Bay Gulf of St. Lawrence between 21 March 2018 and 10 April 2018?,3891,2018-03-21T16:30:52Z,2018-04-10T18:01:52Z,"This question will be resolved using the Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH) data reported by NOAA's National Snow & Ice Data Center (<a href = ""http://nsidc.org/data/masie""target=""_blank"">http://nsidc.org/data/masie</a>). To access the relevant data: 
- Click the ‘Download Data’ button,
- Select 'Daily Sea Ice Extent Values: Comma Separated Values (CSV) file'
- Look at the column for the relevant region.  
If the maximum occurs before the close date, the question will be closed retroactively with the first date of the maximum as the end date of the question. ",resolved,2018-03-21T16:30:13Z,2018-04-18T17:50:19Z,2018-03-26T03:59:55Z,TRUE,2018-03-13T16:58:31Z,[],[],646,"Less than 1,830,000",0.2,0,2018-04-18T17:50:19Z,3891,1,2018-03-26T03:59:55Z,2018-03-13T16:58:31Z,,,,Data-Driven (R Script),N/A - Not Country-specific,N/A - Not Country-specific,Sea Ice,Global,No,Natural sciences/Climate,MITRE,No,RCT-A,,
226,What will be the maximum sea ice extent on the Baffin Bay Gulf of St. Lawrence between 21 March 2018 and 10 April 2018?,3891,2018-03-21T16:30:52Z,2018-04-10T18:01:52Z,"This question will be resolved using the Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH) data reported by NOAA's National Snow & Ice Data Center (<a href = ""http://nsidc.org/data/masie""target=""_blank"">http://nsidc.org/data/masie</a>). To access the relevant data: 
- Click the ‘Download Data’ button,
- Select 'Daily Sea Ice Extent Values: Comma Separated Values (CSV) file'
- Look at the column for the relevant region.  
If the maximum occurs before the close date, the question will be closed retroactively with the first date of the maximum as the end date of the question. ",resolved,2018-03-21T16:30:13Z,2018-04-18T17:50:19Z,2018-03-26T03:59:55Z,TRUE,2018-03-13T16:58:31Z,[],[],647,"Between 1,830,000 and 1,880,000, inclusive",0.2,1,2018-04-18T17:50:19Z,3891,0,2018-03-26T03:59:55Z,2018-03-13T16:58:31Z,,,,Data-Driven (R Script),N/A - Not Country-specific,N/A - Not Country-specific,Sea Ice,Global,No,Natural sciences/Climate,MITRE,No,RCT-A,,
226,What will be the maximum sea ice extent on the Baffin Bay Gulf of St. Lawrence between 21 March 2018 and 10 April 2018?,3891,2018-03-21T16:30:52Z,2018-04-10T18:01:52Z,"This question will be resolved using the Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH) data reported by NOAA's National Snow & Ice Data Center (<a href = ""http://nsidc.org/data/masie""target=""_blank"">http://nsidc.org/data/masie</a>). To access the relevant data: 
- Click the ‘Download Data’ button,
- Select 'Daily Sea Ice Extent Values: Comma Separated Values (CSV) file'
- Look at the column for the relevant region.  
If the maximum occurs before the close date, the question will be closed retroactively with the first date of the maximum as the end date of the question. ",resolved,2018-03-21T16:30:13Z,2018-04-18T17:50:19Z,2018-03-26T03:59:55Z,TRUE,2018-03-13T16:58:31Z,[],[],648,"More than 1,880,000 but less than 1,920,000",0.2,2,2018-04-18T17:50:19Z,3891,0,2018-03-26T03:59:55Z,2018-03-13T16:58:31Z,,,,Data-Driven (R Script),N/A - Not Country-specific,N/A - Not Country-specific,Sea Ice,Global,No,Natural sciences/Climate,MITRE,No,RCT-A,,
226,What will be the maximum sea ice extent on the Baffin Bay Gulf of St. Lawrence between 21 March 2018 and 10 April 2018?,3891,2018-03-21T16:30:52Z,2018-04-10T18:01:52Z,"This question will be resolved using the Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH) data reported by NOAA's National Snow & Ice Data Center (<a href = ""http://nsidc.org/data/masie""target=""_blank"">http://nsidc.org/data/masie</a>). To access the relevant data: 
- Click the ‘Download Data’ button,
- Select 'Daily Sea Ice Extent Values: Comma Separated Values (CSV) file'
- Look at the column for the relevant region.  
If the maximum occurs before the close date, the question will be closed retroactively with the first date of the maximum as the end date of the question. ",resolved,2018-03-21T16:30:13Z,2018-04-18T17:50:19Z,2018-03-26T03:59:55Z,TRUE,2018-03-13T16:58:31Z,[],[],649,"Between 1,920,000 and 1,970,000, inclusive",0.2,3,2018-04-18T17:50:19Z,3891,0,2018-03-26T03:59:55Z,2018-03-13T16:58:31Z,,,,Data-Driven (R Script),N/A - Not Country-specific,N/A - Not Country-specific,Sea Ice,Global,No,Natural sciences/Climate,MITRE,No,RCT-A,,
226,What will be the maximum sea ice extent on the Baffin Bay Gulf of St. Lawrence between 21 March 2018 and 10 April 2018?,3891,2018-03-21T16:30:52Z,2018-04-10T18:01:52Z,"This question will be resolved using the Multisensor Analyzed Sea Ice Extent - Northern Hemisphere (MASIE-NH) data reported by NOAA's National Snow & Ice Data Center (<a href = ""http://nsidc.org/data/masie""target=""_blank"">http://nsidc.org/data/masie</a>). To access the relevant data: 
- Click the ‘Download Data’ button,
- Select 'Daily Sea Ice Extent Values: Comma Separated Values (CSV) file'
- Look at the column for the relevant region.  
If the maximum occurs before the close date, the question will be closed retroactively with the first date of the maximum as the end date of the question. ",resolved,2018-03-21T16:30:13Z,2018-04-18T17:50:19Z,2018-03-26T03:59:55Z,TRUE,2018-03-13T16:58:31Z,[],[],650,"More than 1,970,000",0.2,4,2018-04-18T17:50:19Z,3891,0,2018-03-26T03:59:55Z,2018-03-13T16:58:31Z,,,,Data-Driven (R Script),N/A - Not Country-specific,N/A - Not Country-specific,Sea Ice,Global,No,Natural sciences/Climate,MITRE,No,RCT-A,,
228,What will be the daily closing price of Germany's DAX Performance-Index (INDEXDB:DAX) on 23 May 2018?,3891,2018-05-16T16:30:55Z,2018-05-22T18:01:55Z,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href = ""https://finance.google.com/finance?q=INDEXDB%3ADAX&ei=yyigWuniNc2je--hn5gH""target=""_blank"">INDEXDB:DAX</a> Question will be closed the day before the date of interest.",resolved,2018-05-16T16:30:03Z,2018-05-24T14:24:28Z,2018-05-24T14:23:26Z,TRUE,2018-03-14T16:24:42Z,[],[],656,"Less than 12,940",0.2,0,2018-05-24T14:24:28Z,3891,0,2018-05-24T14:23:26Z,2018-03-14T16:24:42Z,,,,Data-Driven (R Script),Germany,N/A - Not Country-specific,National stock market index price,Europe,No,Macroeconomics/Finance,MITRE,No,RCT-A,,
228,What will be the daily closing price of Germany's DAX Performance-Index (INDEXDB:DAX) on 23 May 2018?,3891,2018-05-16T16:30:55Z,2018-05-22T18:01:55Z,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href = ""https://finance.google.com/finance?q=INDEXDB%3ADAX&ei=yyigWuniNc2je--hn5gH""target=""_blank"">INDEXDB:DAX</a> Question will be closed the day before the date of interest.",resolved,2018-05-16T16:30:03Z,2018-05-24T14:24:28Z,2018-05-24T14:23:26Z,TRUE,2018-03-14T16:24:42Z,[],[],657,"Between 12,940 and 12,960, inclusive",0.2,1,2018-05-24T14:24:28Z,3891,0,2018-05-24T14:23:26Z,2018-03-14T16:24:42Z,,,,Data-Driven (R Script),Germany,N/A - Not Country-specific,National stock market index price,Europe,No,Macroeconomics/Finance,MITRE,No,RCT-A,,
228,What will be the daily closing price of Germany's DAX Performance-Index (INDEXDB:DAX) on 23 May 2018?,3891,2018-05-16T16:30:55Z,2018-05-22T18:01:55Z,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href = ""https://finance.google.com/finance?q=INDEXDB%3ADAX&ei=yyigWuniNc2je--hn5gH""target=""_blank"">INDEXDB:DAX</a> Question will be closed the day before the date of interest.",resolved,2018-05-16T16:30:03Z,2018-05-24T14:24:28Z,2018-05-24T14:23:26Z,TRUE,2018-03-14T16:24:42Z,[],[],658,"More than 12,960 but less than 12,980",0.2,2,2018-05-24T14:24:28Z,3891,1,2018-05-24T14:23:26Z,2018-03-14T16:24:42Z,,,,Data-Driven (R Script),Germany,N/A - Not Country-specific,National stock market index price,Europe,No,Macroeconomics/Finance,MITRE,No,RCT-A,,
228,What will be the daily closing price of Germany's DAX Performance-Index (INDEXDB:DAX) on 23 May 2018?,3891,2018-05-16T16:30:55Z,2018-05-22T18:01:55Z,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href = ""https://finance.google.com/finance?q=INDEXDB%3ADAX&ei=yyigWuniNc2je--hn5gH""target=""_blank"">INDEXDB:DAX</a> Question will be closed the day before the date of interest.",resolved,2018-05-16T16:30:03Z,2018-05-24T14:24:28Z,2018-05-24T14:23:26Z,TRUE,2018-03-14T16:24:42Z,[],[],659,"Between 12,980 and 13,000, inclusive",0.2,3,2018-05-24T14:24:28Z,3891,0,2018-05-24T14:23:26Z,2018-03-14T16:24:42Z,,,,Data-Driven (R Script),Germany,N/A - Not Country-specific,National stock market index price,Europe,No,Macroeconomics/Finance,MITRE,No,RCT-A,,
228,What will be the daily closing price of Germany's DAX Performance-Index (INDEXDB:DAX) on 23 May 2018?,3891,2018-05-16T16:30:55Z,2018-05-22T18:01:55Z,"This question will be resolved using the daily closing price of the market of interest reported by Google Finance <a href = ""https://finance.google.com/finance?q=INDEXDB%3ADAX&ei=yyigWuniNc2je--hn5gH""target=""_blank"">INDEXDB:DAX</a> Question will be closed the day before the date of interest.",resolved,2018-05-16T16:30:03Z,2018-05-24T14:24:28Z,2018-05-24T14:23:26Z,TRUE,2018-03-14T16:24:42Z,[],[],660,"More than 13,000",0.2,4,2018-05-24T14:24:28Z,3891,0,2018-05-24T14:23:26Z,2018-03-14T16:24:42Z,,,,Data-Driven (R Script),Germany,N/A - Not Country-specific,National stock market index price,Europe,No,Macroeconomics/Finance,MITRE,No,RCT-A,,
229,"Before 8 September 2018, will negotiators announce the completion of the Regional Comprehensive Economic Partnership (RCEP) free trade agreement?",10313,2018-03-21T16:30:55Z,2018-09-07T18:01:33Z,"RCEP is a regional trade agreement between Association of Southeast Asian Nations (ASEAN) members and their free trade agreement partners (<a href = ""http://asean.org/?static_post=rcep-regional-comprehensive-economic-partnership""target=""_blank"">ASEAN</a>, <a href = ""http://www.business-standard.com/article/economy-policy/unfinished-rcep-gets-under-the-skin-of-nations-at-asean-business-summit-118012300736_1.html""target=""_blank"">Business Standard</a>). Countries participating in the trade initiative failed to conclude a deal in 2017 but hope to have an agreement soon (<a href = ""http://news.abs-cbn.com/business/11/15/17/asean-aims-to-wrap-up-rcep-deal-in-2018""target=""_blank"">ABS-CBN</a>, <a href = ""http://10thousandcouples.com/2018/01/india-pushes-for-concluding-balanced-rcep-deal-that/""target=""_blank"">10ThousandCouple</a>). Ratification by the parties to the agreement is not required.
",resolved,2018-03-21T16:30:13Z,2018-09-10T18:38:13Z,2018-09-10T18:31:46Z,FALSE,2018-03-16T20:34:51Z,[],[],665,Yes,0.5,0,2018-09-10T18:38:13Z,4163,0,2018-09-10T18:31:46Z,2018-03-16T20:34:51Z,,,,Idiosyncratic,N/A - Not Country-specific,N/A - Not Country-specific,,Asia,No,Politics/International Relations,GJI,No,RCT-A,,
230,"Before 8 September 2018, will India sign either of the two remaining defense foundational agreements with the U.S.?",10313,2018-03-21T16:30:58Z,2018-09-07T18:01:58Z,"The U.S. proposed three defense foundational agreements -- the Logistics Supply Agreement (LSA), the Basic Exchange and Cooperation Agreement (BECA), and the Communications Compatibility and Security Arrangement (COMCASA), earlier called the Communication Interoperability and Security Memorandum Agreement (CISMOA) (<a href = ""https://thediplomat.com/2016/04/lsa-cismoa-beca-and-the-future-of-the-us-india-defense-partnership/""target=""_blank"">The Diplomat</a>, <a href = ""https://thediplomat.com/2017/01/us-india-sharing-information-on-chinese-submarines-heres-why-that-matters/""target=""_blank"">The Diplomat</a>). India signed the LSA in August 2016, but it has not yet agreed to the other two (<a href = ""http://www.defensenews.com/story/defense/international/2016/04/12/india-us-reach-agreement-logistics-boost-defense-ties/82936758/""target=""_blank"">Defense News</a>, <a href = ""https://timesofindia.indiatimes.com/india/seven-months-on-india-us-logistics-pact-suffering-from-bottlenecks/articleshow/57722882.cms""target=""_blank"">India Times</a>). Renaming of the BECA or COMCASA agreements will not affect the resolution of this question.
",resolved,2018-03-21T16:30:13Z,2018-09-10T16:30:16Z,2018-09-10T16:24:27Z,FALSE,2018-03-16T20:38:48Z,[],[],666,"Yes, both",0.25,0,2018-09-10T16:30:16Z,4163,0,2018-09-10T16:24:27Z,2018-03-16T20:38:48Z,,,,Idiosyncratic,India,United States,,Global,No,Politics/International Relations,GJI,No,RCT-A,,
230,"Before 8 September 2018, will India sign either of the two remaining defense foundational agreements with the U.S.?",10313,2018-03-21T16:30:58Z,2018-09-07T18:01:58Z,"The U.S. proposed three defense foundational agreements -- the Logistics Supply Agreement (LSA), the Basic Exchange and Cooperation Agreement (BECA), and the Communications Compatibility and Security Arrangement (COMCASA), earlier called the Communication Interoperability and Security Memorandum Agreement (CISMOA) (<a href = ""https://thediplomat.com/2016/04/lsa-cismoa-beca-and-the-future-of-the-us-india-defense-partnership/""target=""_blank"">The Diplomat</a>, <a href = ""https://thediplomat.com/2017/01/us-india-sharing-information-on-chinese-submarines-heres-why-that-matters/""target=""_blank"">The Diplomat</a>). India signed the LSA in August 2016, but it has not yet agreed to the other two (<a href = ""http://www.defensenews.com/story/defense/international/2016/04/12/india-us-reach-agreement-logistics-boost-defense-ties/82936758/""target=""_blank"">Defense News</a>, <a href = ""https://timesofindia.indiatimes.com/india/seven-months-on-india-us-logistics-pact-suffering-from-bottlenecks/articleshow/57722882.cms""target=""_blank"">India Times</a>). Renaming of the BECA or COMCASA agreements will not affect the resolution of this question.
",resolved,2018-03-21T16:30:13Z,2018-09-10T16:30:16Z,2018-09-10T16:24:27Z,FALSE,2018-03-16T20:38:48Z,[],[],667,"Yes, BECA only",0.25,1,2018-09-10T16:30:16Z,4163,0,2018-09-10T16:24:27Z,2018-03-16T20:38:48Z,,,,Idiosyncratic,India,United States,,Global,No,Politics/International Relations,GJI,No,RCT-A,,
230,"Before 8 September 2018, will India sign either of the two remaining defense foundational agreements with the U.S.?",10313,2018-03-21T16:30:58Z,2018-09-07T18:01:58Z,"The U.S. proposed three defense foundational agreements -- the Logistics Supply Agreement (LSA), the Basic Exchange and Cooperation Agreement (BECA), and the Communications Compatibility and Security Arrangement (COMCASA), earlier called the Communication Interoperability and Security Memorandum Agreement (CISMOA) (<a href = ""https://thediplomat.com/2016/04/lsa-cismoa-beca-and-the-future-of-the-us-india-defense-partnership/""target=""_blank"">The Diplomat</a>, <a href = ""https://thediplomat.com/2017/01/us-india-sharing-information-on-chinese-submarines-heres-why-that-matters/""target=""_blank"">The Diplomat</a>). India signed the LSA in August 2016, but it has not yet agreed to the other two (<a href = ""http://www.defensenews.com/story/defense/international/2016/04/12/india-us-reach-agreement-logistics-boost-defense-ties/82936758/""target=""_blank"">Defense News</a>, <a href = ""https://timesofindia.indiatimes.com/india/seven-months-on-india-us-logistics-pact-suffering-from-bottlenecks/articleshow/57722882.cms""target=""_blank"">India Times</a>). Renaming of the BECA or COMCASA agreements will not affect the resolution of this question.
",resolved,2018-03-21T16:30:13Z,2018-09-10T16:30:16Z,2018-09-10T16:24:27Z,FALSE,2018-03-16T20:38:48Z,[],[],668,"Yes, COMCASA only",0.25,2,2018-09-10T16:30:16Z,4163,1,2018-09-10T16:24:27Z,2018-03-16T20:38:48Z,,,,Idiosyncratic,India,United States,,Global,No,Politics/International Relations,GJI,No,RCT-A,,
